name;origin;destination;length;oneway;harassmentRisk;geometry
Carrera 43E;(-75.5739582, 6.2081811);(-75.5742281, 6.2094339);144.79000000000002;False;0.5265393126661695;LINESTRING (-75.57395820000001 6.2081811, -75.5740342 6.2087864, -75.5740685 6.2088973, -75.57411999999999 6.2089827, -75.5741629 6.2090509, -75.5742058 6.2091448, -75.574223 6.2092386, -75.5742407 6.2093582, -75.5742281 6.2094339)
Calle 8;(-75.5739697, 6.2101752);(-75.5734217, 6.2099738);64.584;True;0.5265393126661695;LINESTRING (-75.57396970000001 6.2101752, -75.5734217 6.2099738)
Carrera 43E;(-75.5739697, 6.2101752);(-75.5742281, 6.2094339);87.238;False;0.5265393126661695;LINESTRING (-75.57396970000001 6.2101752, -75.5742281 6.2094339)
Carrera 43E;(-75.5739697, 6.2101752);(-75.5738684, 6.210466);34.22;False;0.5265393126661695;LINESTRING (-75.57396970000001 6.2101752, -75.57386839999999 6.210466)
Calle 1 Sur;(-75.564586, 6.2004966);(-75.565373, 6.2009177);98.799;True;0.3021730539710254;LINESTRING (-75.56458600000001 6.2004966, -75.5646516 6.2005317, -75.56537299999999 6.2009177)
;(-75.564586, 6.2004966);(-75.5631604, 6.2007819);166.869;False;0.3021730539710254;LINESTRING (-75.56458600000001 6.2004966, -75.5644649 6.2005267, -75.56420439999999 6.2006868, -75.56367090000001 6.2008313, -75.5632892 6.2008449, -75.5631604 6.2007819)
Calle 1 Sur;(-75.5716768, 6.2034253);(-75.5714259, 6.2033252);29.891;True;0.3021730539710254;LINESTRING (-75.57167680000001 6.2034253, -75.5715829 6.2033903, -75.57142589999999 6.2033252)
Carrera 43A;(-75.5716768, 6.2034253);(-75.5716467, 6.2035233);11.395;True;0.3021730539710254;LINESTRING (-75.57167680000001 6.2034253, -75.571663 6.2034673, -75.5716467 6.2035233)
Calle 5 Sur;(-75.5752067, 6.2014293);(-75.5743661, 6.2009444);107.434;True;0.5265393126661695;LINESTRING (-75.5752067 6.2014293, -75.57436610000001 6.2009444)
Calle 45A;(-75.5729351, 6.247486);(-75.5738311, 6.2478403);106.587;True;0.9017777359596726;LINESTRING (-75.5729351 6.247486, -75.57383110000001 6.2478403)
Carrera 54;(-75.5729351, 6.247486);(-75.573181, 6.2468869);71.949;True;0.9017777359596726;LINESTRING (-75.5729351 6.247486, -75.57318100000001 6.2468869)
Calle 49;(-75.5741418, 6.2509804);(-75.5735917, 6.2507805);64.74;True;0.8623239164860061;LINESTRING (-75.57414180000001 6.2509804, -75.57359169999999 6.2507805)
Calle 49;(-75.5726415, 6.2503878);(-75.5717984, 6.2500548);100.278;True;0.8623239164860061;LINESTRING (-75.5726415 6.2503878, -75.57179840000001 6.2500548)
Carrera 55;(-75.5726415, 6.2503878);(-75.5730349, 6.2495096);106.897;True;0.8820508262228394;LINESTRING (-75.5726415 6.2503878, -75.5728805 6.2498484, -75.5730349 6.2495096)
Carrera 52;(-75.5699558, 6.2493424);(-75.57026, 6.2485139);98.07;False;0.9017777359596726;LINESTRING (-75.5699558 6.2493424, -75.57026 6.2485139)
Carrera 52;(-75.5699558, 6.2493424);(-75.5695566, 6.2502512);110.268;False;0.9017777359596726;LINESTRING (-75.5699558 6.2493424, -75.5695566 6.2502512)
Calle 49;(-75.5699558, 6.2493424);(-75.5690297, 6.2489832);109.891;True;0.9017777359596726;LINESTRING (-75.5699558 6.2493424, -75.56909690000001 6.2490128, -75.5690297 6.2489832)
Carrera 52;(-75.57026, 6.2485139);(-75.5699558, 6.2493424);98.07;False;0.9017777359596726;LINESTRING (-75.57026 6.2485139, -75.5699558 6.2493424)
Carrera 52;(-75.57026, 6.2485139);(-75.5705812, 6.2475635);111.484;False;0.9017777359596726;LINESTRING (-75.57026 6.2485139, -75.57058120000001 6.2475635)
Calle 48;(-75.57026, 6.2485139);(-75.5706635, 6.2486628);47.575;False;0.9017777359596726;LINESTRING (-75.57026 6.2485139, -75.57066349999999 6.2486628)
Calle 48;(-75.57026, 6.2485139);(-75.5694236, 6.2482109);98.399;False;0.9017777359596726;LINESTRING (-75.57026 6.2485139, -75.56942359999999 6.2482109)
Carrera 54;(-75.573181, 6.2468869);(-75.5734372, 6.2462629);74.942;True;0.9017777359596726;LINESTRING (-75.57318100000001 6.2468869, -75.5734372 6.2462629)
Calle 45;(-75.573181, 6.2468869);(-75.5727755, 6.2467403);47.694;True;0.9017777359596726;LINESTRING (-75.57318100000001 6.2468869, -75.57277550000001 6.2467403)
Calle 44A;(-75.578196, 6.2479984);(-75.5789388, 6.2482458);86.591;True;0.9039213598312102;LINESTRING (-75.57819600000001 6.2479984, -75.5789388 6.2482458)
Carrera 60;(-75.578196, 6.2479984);(-75.5779889, 6.2485851);69.138;False;0.9039213598312102;LINESTRING (-75.57819600000001 6.2479984, -75.57798889999999 6.2485851)
Carrera 60;(-75.578196, 6.2479984);(-75.5783998, 6.2474207);68.073;False;0.9039213598312102;LINESTRING (-75.57819600000001 6.2479984, -75.5783998 6.2474207)
Calle 45;(-75.5779889, 6.2485851);(-75.5773269, 6.2483461);77.85;True;0.9039213598312102;LINESTRING (-75.57798889999999 6.2485851, -75.5773269 6.2483461)
Carrera 60;(-75.5779889, 6.2485851);(-75.5777438, 6.2492795);81.829;False;0.9039213598312102;LINESTRING (-75.57798889999999 6.2485851, -75.57774379999999 6.2492795)
Carrera 60;(-75.5779889, 6.2485851);(-75.578196, 6.2479984);69.138;False;0.9039213598312102;LINESTRING (-75.57798889999999 6.2485851, -75.57819600000001 6.2479984)
Calle 45A;(-75.5777438, 6.2492795);(-75.5786429, 6.2495934);105.333;True;0.9039213598312102;LINESTRING (-75.57774379999999 6.2492795, -75.57864290000001 6.2495934)
Carrera 60;(-75.5777438, 6.2492795);(-75.5775633, 6.2497909);60.264;False;0.9039213598312102;LINESTRING (-75.57774379999999 6.2492795, -75.57756329999999 6.2497909)
Carrera 60;(-75.5777438, 6.2492795);(-75.5779889, 6.2485851);81.829;False;0.9039213598312102;LINESTRING (-75.57774379999999 6.2492795, -75.57798889999999 6.2485851)
Carrera 60;(-75.5775633, 6.2497909);(-75.5774954, 6.2499832);22.662;False;0.9039213598312102;LINESTRING (-75.57756329999999 6.2497909, -75.5774954 6.2499832)
Carrera 60;(-75.5775633, 6.2497909);(-75.5777438, 6.2492795);60.264;False;0.9039213598312102;LINESTRING (-75.57756329999999 6.2497909, -75.57774379999999 6.2492795)
Calle 46;(-75.5775633, 6.2497909);(-75.5767642, 6.2495239);93.184;True;0.9039213598312102;LINESTRING (-75.57756329999999 6.2497909, -75.5767642 6.2495239)
Carrera 60;(-75.5774954, 6.2499832);(-75.5772295, 6.2507366);88.781;False;0.9039213598312102;LINESTRING (-75.5774954 6.2499832, -75.5772295 6.2507366)
Carrera 60;(-75.5774954, 6.2499832);(-75.5775633, 6.2497909);22.662;False;0.9039213598312102;LINESTRING (-75.5774954 6.2499832, -75.57756329999999 6.2497909)
Calle 47;(-75.5774954, 6.2499832);(-75.5784133, 6.250551);121.963;True;0.9039213598312102;LINESTRING (-75.5774954 6.2499832, -75.57837859999999 6.250459, -75.57841329999999 6.250551)
Calle 48;(-75.5772295, 6.2507366);(-75.5781646, 6.25101);107.738;True;0.9039213598312102;LINESTRING (-75.5772295 6.2507366, -75.57816459999999 6.25101)
Carrera 60;(-75.5772295, 6.2507366);(-75.5767884, 6.2519863);147.266;False;0.9039213598312102;LINESTRING (-75.5772295 6.2507366, -75.5767884 6.2519863)
Carrera 60;(-75.5772295, 6.2507366);(-75.5774954, 6.2499832);88.781;False;0.9039213598312102;LINESTRING (-75.5772295 6.2507366, -75.5774954 6.2499832)
Calle 49;(-75.5766694, 6.2519473);(-75.5760931, 6.2517271);68.244;True;0.9039213598312102;LINESTRING (-75.5766694 6.2519473, -75.57609309999999 6.2517271)
Carrera 60;(-75.5766694, 6.2519473);(-75.5766188, 6.2520874);16.552;False;0.9039213598312102;LINESTRING (-75.5766694 6.2519473, -75.57661880000001 6.2520874)
Carrera 59;(-75.5773853, 6.2477286);(-75.5775719, 6.2471883);63.521;True;0.9039213598312102;LINESTRING (-75.5773853 6.2477286, -75.5775719 6.2471883)
Calle 44A;(-75.5773853, 6.2477286);(-75.578196, 6.2479984);94.499;True;0.9039213598312102;LINESTRING (-75.5773853 6.2477286, -75.57819600000001 6.2479984)
Carrera 59;(-75.5772384, 6.248154);(-75.5773853, 6.2477286);50.012;True;0.9039213598312102;LINESTRING (-75.5772384 6.248154, -75.5773853 6.2477286)
Glorieta Corazón de Jesús;(-75.5772384, 6.248154);(-75.5770419, 6.2482456);26.639;True;0.9039213598312102;LINESTRING (-75.5772384 6.248154, -75.5771912 6.2481444, -75.5771433 6.2481501, -75.57709970000001 6.2481704, -75.57706469999999 6.2482033, -75.5770419 6.2482456)
Calle 45;(-75.5770419, 6.2482456);(-75.5764901, 6.2480521);64.677;True;0.9039213598312102;LINESTRING (-75.5770419 6.2482456, -75.5764901 6.2480521)
Glorieta Corazón de Jesús;(-75.5770419, 6.2482456);(-75.5771387, 6.2484378);26.519;True;0.9039213598312102;LINESTRING (-75.5770419 6.2482456, -75.57703359999999 6.2482926, -75.5770406 6.2483398, -75.577062 6.2483824, -75.5770959 6.2484162, -75.57713870000001 6.2484378)
Carrera 59;(-75.5771387, 6.2484378);(-75.576945, 6.2490006);66.142;False;0.9039213598312102;LINESTRING (-75.57713870000001 6.2484378, -75.57694499999999 6.2490006)
Glorieta Corazón de Jesús;(-75.5771387, 6.2484378);(-75.5773269, 6.2483461);25.498;True;0.9039213598312102;LINESTRING (-75.57713870000001 6.2484378, -75.5771843 6.248445, -75.57722990000001 6.2484381, -75.57727130000001 6.248418, -75.5773047 6.2483863, -75.5773269 6.2483461)
Calle 45A;(-75.576945, 6.2490006);(-75.5777438, 6.2492795);93.583;True;0.9039213598312102;LINESTRING (-75.57694499999999 6.2490006, -75.57774379999999 6.2492795)
Carrera 59;(-75.576945, 6.2490006);(-75.5767642, 6.2495239);61.525;False;0.9039213598312102;LINESTRING (-75.57694499999999 6.2490006, -75.5767642 6.2495239)
Carrera 59;(-75.576945, 6.2490006);(-75.5771387, 6.2484378);66.142;False;0.9039213598312102;LINESTRING (-75.57694499999999 6.2490006, -75.57713870000001 6.2484378)
Carrera 59;(-75.5767642, 6.2495239);(-75.5767054, 6.2496896);19.538;False;0.9039213598312102;LINESTRING (-75.5767642 6.2495239, -75.57670539999999 6.2496896)
Carrera 59;(-75.5767642, 6.2495239);(-75.576945, 6.2490006);61.525;False;0.9039213598312102;LINESTRING (-75.5767642 6.2495239, -75.57694499999999 6.2490006)
['Calle 46', 'Carrera 58'];(-75.5767642, 6.2495239);(-75.5762598, 6.2487615);134.74399999999997;True;0.9039213598312102;LINESTRING (-75.5767642 6.2495239, -75.5762244 6.2493434, -75.5761716 6.2493139, -75.5761313 6.2492552, -75.5761255 6.2492031, -75.57613360000001 6.2491504, -75.5762598 6.2487615)
Carrera 59;(-75.5767054, 6.2496896);(-75.5764508, 6.2505159);96.094;False;0.9039213598312102;LINESTRING (-75.57670539999999 6.2496896, -75.5764508 6.2505159)
Calle 47;(-75.5767054, 6.2496896);(-75.5774954, 6.2499832);93.225;True;0.9039213598312102;LINESTRING (-75.57670539999999 6.2496896, -75.5774954 6.2499832)
Carrera 59;(-75.5767054, 6.2496896);(-75.5767642, 6.2495239);19.538;False;0.9039213598312102;LINESTRING (-75.57670539999999 6.2496896, -75.5767642 6.2495239)
Carrera 59;(-75.5764508, 6.2505159);(-75.5760931, 6.2517271);140.363;False;0.9039213598312102;LINESTRING (-75.5764508 6.2505159, -75.57609309999999 6.2517271)
Carrera 59;(-75.5764508, 6.2505159);(-75.5767054, 6.2496896);96.094;False;0.9039213598312102;LINESTRING (-75.5764508 6.2505159, -75.57670539999999 6.2496896)
Calle 48;(-75.5764508, 6.2505159);(-75.5772295, 6.2507366);89.503;True;0.9039213598312102;LINESTRING (-75.5764508 6.2505159, -75.5772295 6.2507366)
Carrera 59;(-75.5760931, 6.2517271);(-75.5758225, 6.2522459);64.981;False;0.9039213598312102;LINESTRING (-75.57609309999999 6.2517271, -75.5758225 6.2522459)
Carrera 59;(-75.5760931, 6.2517271);(-75.5764508, 6.2505159);140.363;False;0.9039213598312102;LINESTRING (-75.57609309999999 6.2517271, -75.5764508 6.2505159)
Calle 49;(-75.5760931, 6.2517271);(-75.5751833, 6.2513805);107.696;True;0.9039213598312102;LINESTRING (-75.57609309999999 6.2517271, -75.5760246 6.251701, -75.57518330000001 6.2513805)
Calle 45;(-75.5792059, 6.2490242);(-75.5788912, 6.2489106);37.008;True;0.9039213598312102;LINESTRING (-75.57920590000001 6.2490242, -75.5788912 6.2489106)
Carrera 61A;(-75.5792059, 6.2490242);(-75.5789197, 6.24969);81.277;True;0.9039213598312102;LINESTRING (-75.57920590000001 6.2490242, -75.5791741 6.2492093, -75.5789197 6.24969)
;(-75.5792059, 6.2490242);(-75.5791828, 6.2494888);51.953;True;0.9039213598312102;LINESTRING (-75.57920590000001 6.2490242, -75.57921589999999 6.2490966, -75.5792144 6.2492011, -75.5791943 6.2493317, -75.5791828 6.2494888)
Calle 45;(-75.5788912, 6.2489106);(-75.5779889, 6.2485851);106.1;True;0.9039213598312102;LINESTRING (-75.5788912 6.2489106, -75.57798889999999 6.2485851)
Carrera 61;(-75.5788912, 6.2489106);(-75.5786429, 6.2495934);80.732;False;0.9039213598312102;LINESTRING (-75.5788912 6.2489106, -75.57864290000001 6.2495934)
Carrera 61;(-75.5788912, 6.2489106);(-75.579033, 6.24853);45.13;False;0.9039213598312102;LINESTRING (-75.5788912 6.2489106, -75.579033 6.24853)
Glorieta Corazón de Jesús;(-75.5773269, 6.2483461);(-75.5772384, 6.248154);25.946;True;0.9039213598312102;LINESTRING (-75.5773269 6.2483461, -75.577336 6.2483003, -75.57733039999999 6.248254, -75.5773109 6.2482116, -75.57727920000001 6.2481771, -75.5772384 6.248154)
Calle 44;(-75.5789388, 6.2482458);(-75.579033, 6.24853);33.273;True;0.9039213598312102;LINESTRING (-75.5789388 6.2482458, -75.579033 6.24853)
Carrera 58;(-75.5766722, 6.2474911);(-75.5768471, 6.2469525);62.933;True;0.9039213598312102;LINESTRING (-75.5766722 6.2474911, -75.57684709999999 6.2469525)
Calle 44A;(-75.5766722, 6.2474911);(-75.5773853, 6.2477286);83.129;True;0.9039213598312102;LINESTRING (-75.5766722 6.2474911, -75.5773853 6.2477286)
Calle 44A;(-75.5759721, 6.247258);(-75.5766722, 6.2474911);81.611;True;0.9039213598312102;LINESTRING (-75.5759721 6.247258, -75.5766722 6.2474911)
Calle 44A;(-75.5754121, 6.2470716);(-75.5759721, 6.247258);65.277;True;0.9039213598312102;LINESTRING (-75.57541209999999 6.2470716, -75.5759721 6.247258)
;(-75.5754121, 6.2470716);(-75.5755572, 6.2468862);26.204;True;0.9039213598312102;LINESTRING (-75.57541209999999 6.2470716, -75.5754826 6.2469662, -75.57555720000001 6.2468862)
Carrera 61;(-75.579033, 6.24853);(-75.5788912, 6.2489106);45.13;False;0.9039213598312102;LINESTRING (-75.579033 6.24853, -75.5788912 6.2489106)
Calle 44;(-75.579033, 6.24853);(-75.5792059, 6.2490242);58.181;True;0.9039213598312102;LINESTRING (-75.579033 6.24853, -75.57920590000001 6.2490242)
Calle 45A;(-75.5786429, 6.2495934);(-75.5789197, 6.24969);32.427;True;0.9039213598312102;LINESTRING (-75.57864290000001 6.2495934, -75.5789197 6.24969)
Carrera 61;(-75.5786429, 6.2495934);(-75.578466, 6.2500929);58.883;False;0.9039213598312102;LINESTRING (-75.57864290000001 6.2495934, -75.57846600000001 6.2500929)
Carrera 61;(-75.5786429, 6.2495934);(-75.5788912, 6.2489106);80.732;False;0.9039213598312102;LINESTRING (-75.57864290000001 6.2495934, -75.5788912 6.2489106)
Carrera 61;(-75.578466, 6.2500929);(-75.5786429, 6.2495934);58.883;False;0.9039213598312102;LINESTRING (-75.57846600000001 6.2500929, -75.57864290000001 6.2495934)
Calle 46;(-75.578466, 6.2500929);(-75.5775633, 6.2497909);105.279;True;0.9039213598312102;LINESTRING (-75.57846600000001 6.2500929, -75.57756329999999 6.2497909)
Calle 45A;(-75.5762598, 6.2487615);(-75.576945, 6.2490006);80.269;True;0.9039213598312102;LINESTRING (-75.5762598 6.2487615, -75.57694499999999 6.2490006)
Carrera 58;(-75.5762598, 6.2487615);(-75.5764901, 6.2480521);82.888;True;0.9039213598312102;LINESTRING (-75.5762598 6.2487615, -75.5764901 6.2480521)
Carrera 58;(-75.5764901, 6.2480521);(-75.5766722, 6.2474911);65.547;True;0.9039213598312102;LINESTRING (-75.5764901 6.2480521, -75.5766722 6.2474911)
Calle 45;(-75.5764901, 6.2480521);(-75.5757949, 6.2478082);81.489;True;0.9039213598312102;LINESTRING (-75.5764901 6.2480521, -75.57579490000001 6.2478082)
Carrera 61A;(-75.5789197, 6.24969);(-75.5787617, 6.2499876);37.417;True;0.9039213598312102;LINESTRING (-75.5789197 6.24969, -75.5787617 6.2499876)
Calle 45A;(-75.575566, 6.2485192);(-75.5762598, 6.2487615);81.284;True;0.9039213598312102;LINESTRING (-75.57556599999999 6.2485192, -75.5762598 6.2487615)
Carrera 57A;(-75.575566, 6.2485192);(-75.5757949, 6.2478082);83.01;True;0.9039213598312102;LINESTRING (-75.57556599999999 6.2485192, -75.57579490000001 6.2478082)
Calle 45;(-75.5757949, 6.2478082);(-75.5753399, 6.2476496);53.296;True;0.9039213598312102;LINESTRING (-75.57579490000001 6.2478082, -75.5753399 6.2476496)
Carrera 57A;(-75.5757949, 6.2478082);(-75.5759721, 6.247258);64.238;True;0.9039213598312102;LINESTRING (-75.57579490000001 6.2478082, -75.5759721 6.247258)
;(-75.5787617, 6.2499876);(-75.578907, 6.249977);16.104;False;0.9039213598312102;LINESTRING (-75.5787617 6.2499876, -75.578907 6.249977)
Calle 46;(-75.5787617, 6.2499876);(-75.5786691, 6.2501608);21.81;True;0.9039213598312102;LINESTRING (-75.5787617 6.2499876, -75.5786691 6.2501608)
Carrera 57A;(-75.5754252, 6.2489563);(-75.575566, 6.2485192);51.034;True;0.9039213598312102;LINESTRING (-75.5754252 6.2489563, -75.57556599999999 6.2485192)
;(-75.5754252, 6.2489563);(-75.5756773, 6.2492773);62.679;False;0.9039213598312102;LINESTRING (-75.5754252 6.2489563, -75.5756239 6.2490246, -75.57559910000001 6.2490963, -75.575593 6.2491143, -75.5757189 6.2491563, -75.5757085 6.2491865, -75.5756773 6.2492773)
Carrera 61;(-75.5784133, 6.250551);(-75.5781646, 6.25101);57.971;True;0.9039213598312102;LINESTRING (-75.57841329999999 6.250551, -75.57816459999999 6.25101)
Carrera 61;(-75.5781646, 6.25101);(-75.5777774, 6.2517515);92.897;True;0.9039213598312102;LINESTRING (-75.57816459999999 6.25101, -75.5777774 6.2517515)
Calle 49;(-75.5775091, 6.2522654);(-75.5770887, 6.2521062);49.726;True;0.9039213598312102;LINESTRING (-75.5775091 6.2522654, -75.5770887 6.2521062)
['Carrera 61', 'Transversal 50'];(-75.5775091, 6.2522654);(-75.5764548, 6.2531262);163.269;True;0.9039213598312102;LINESTRING (-75.5775091 6.2522654, -75.5774041 6.2524527, -75.57715589999999 6.2528952, -75.5771091 6.2529485, -75.5770529 6.2529805, -75.57645479999999 6.2531262)
Carrera 59;(-75.5758007, 6.2522876);(-75.5755898, 6.252692);50.651;False;0.9039213598312102;LINESTRING (-75.5758007 6.2522876, -75.5755898 6.252692)
Carrera 59;(-75.5758007, 6.2522876);(-75.5758225, 6.2522459);5.226;False;0.9039213598312102;LINESTRING (-75.5758007 6.2522876, -75.5758225 6.2522459)
['Carrera 60', 'Transversal 49B'];(-75.5758007, 6.2522876);(-75.5766188, 6.2520874);118.96;False;0.9039213598312102;LINESTRING (-75.5758007 6.2522876, -75.5760155 6.2524433, -75.57607109999999 6.2524526, -75.57651850000001 6.2523667, -75.57661880000001 6.2520874)
Carrera 59;(-75.5755898, 6.252692);(-75.5755055, 6.2528536);20.241;False;0.9039213598312102;LINESTRING (-75.5755898 6.252692, -75.57550550000001 6.2528536)
Carrera 59;(-75.5755898, 6.252692);(-75.5758007, 6.2522876);50.651;False;0.9039213598312102;LINESTRING (-75.5755898 6.252692, -75.5758007 6.2522876)
['Transversal 49C', 'Carrera 60A'];(-75.5755898, 6.252692);(-75.5770887, 6.2521062);211.175;False;0.9039213598312102;LINESTRING (-75.5755898 6.252692, -75.5759518 6.2528588, -75.57677630000001 6.2526965, -75.5770887 6.2521062)
Calle 49;(-75.5770887, 6.2521062);(-75.5767884, 6.2519863);35.771;True;0.9039213598312102;LINESTRING (-75.5770887 6.2521062, -75.5767884 6.2519863)
['Transversal 49C', 'Carrera 60A'];(-75.5770887, 6.2521062);(-75.5755898, 6.252692);211.175;False;0.9039213598312102;LINESTRING (-75.5770887 6.2521062, -75.57677630000001 6.2526965, -75.5759518 6.2528588, -75.5755898 6.252692)
Carrera 56;(-75.5735917, 6.2507805);(-75.5739053, 6.2498041);113.97;False;0.8820508262228394;LINESTRING (-75.57359169999999 6.2507805, -75.57390530000001 6.2498041)
Calle 49;(-75.5735917, 6.2507805);(-75.5731657, 6.2506141);50.592;True;0.8623239164860061;LINESTRING (-75.57359169999999 6.2507805, -75.5731657 6.2506141)
Carrera 56;(-75.5739053, 6.2498041);(-75.5742208, 6.2488215);114.691;False;0.9017777359596726;LINESTRING (-75.57390530000001 6.2498041, -75.57422080000001 6.2488215)
Carrera 56;(-75.5739053, 6.2498041);(-75.5735917, 6.2507805);113.97;False;0.8820508262228394;LINESTRING (-75.57390530000001 6.2498041, -75.57359169999999 6.2507805)
Calle 48;(-75.5739053, 6.2498041);(-75.5746954, 6.2500223);90.643;True;0.9017777359596726;LINESTRING (-75.57390530000001 6.2498041, -75.57426150000001 6.2499049, -75.5746954 6.2500223)
Carrera 56;(-75.5742208, 6.2488215);(-75.5739053, 6.2498041);114.691;False;0.9017777359596726;LINESTRING (-75.57422080000001 6.2488215, -75.57390530000001 6.2498041)
Calle 47;(-75.5742208, 6.2488215);(-75.5734933, 6.2485725);85.047;True;0.9017777359596726;LINESTRING (-75.57422080000001 6.2488215, -75.5734933 6.2485725)
